node;gateway;RSSI;SNR;TOA;SF;BW;TXPOWER;FREQ;CHANNEL;DISTANCE;ENERGY;STATUS
32;0;-137.30174535721721;-14.270845487297777;659.456;12;250;14;868100000;868100000;4838.885512181499;16.56478578577581;LOST
22;0;-129.25131980528897;-6.220419935369534;56.57600000000001;7;125;14;867700000;867700000;2238.8233516738205;1.4211248674908599;LOST
27;0;-121.63086517581917;1.4000346941002704;46.336;9;500;14;867700000;867700000;4123.800795382823;1.1639076969042788;RECEIVED
37;0;-135.36114735471875;-12.330247484799315;1318.912;12;125;14;867300000;867300000;3616.8928654302163;33.12957157155162;LOST
21;0;-128.1077959560749;-5.076896086155472;164.864;11;500;14;867300000;867300000;4916.362984971716;4.141196446443953;RECEIVED
37;0;-136.61498179771147;-13.584081927792027;1318.912;12;125;14;867700000;867700000;3616.8928654302163;33.12957157155162;LOST
70;0;-103.65196169514381;19.378938174775627;14.144000000000002;7;500;14;868300000;868300000;1402.9272967620238;0.35528121687271497;RECEIVED
49;0;-118.31903499634859;4.711864873570846;92.672;10;500;14;867100000;867100000;2361.7808958495707;2.3278153938085575;RECEIVED
97;0;-126.3353850630819;-3.3044851931624635;14.144000000000002;7;500;14;867100000;867100000;4679.94957237789;0.35528121687271497;LOST
91;0;-131.42382463466683;-8.392924764747391;741.376;11;125;14;867300000;867300000;3733.1253662313566;18.62252315046846;RECEIVED
50;0;-118.92212617238701;4.108773697532428;164.864;11;500;14;867500000;867500000;2405.9160417603935;4.141196446443953;RECEIVED
53;0;-134.26637160411514;-11.235471734195698;46.336;9;500;14;868100000;868100000;4784.6279897187405;1.1639076969042788;LOST
86;0;-116.14996210036662;6.8809377695528156;659.456;12;250;14;867700000;867700000;4148.444768826023;16.56478578577581;RECEIVED
51;0;-127.28136701295469;-4.250467143035252;14.144000000000002;7;500;14;867300000;867300000;4058.7122341944864;0.35528121687271497;LOST
8;0;-120.92969413848007;2.1012057314393644;28.288000000000004;7;250;14;868100000;868100000;3600.8554539164716;0.7105624337454299;RECEIVED
34;0;-123.49097906392572;-0.4600791940062834;92.672;10;500;14;867900000;867900000;2432.8799805991252;2.3278153938085575;RECEIVED
38;0;-138.76546461374554;-15.734564743826098;164.864;11;500;14;868100000;868100000;3536.670185357973;4.141196446443953;LOST
71;0;-133.24677325381887;-10.215873383899435;185.344;9;125;14;868500000;868500000;2948.585593127661;4.655630787617115;LOST
6;0;-135.83640828692066;-12.80550841700122;164.864;11;500;14;867500000;867500000;3736.098098283823;4.141196446443953;LOST
52;0;-104.93785981252518;18.093040057394262;185.344;9;125;14;867500000;867500000;922.9192814108935;4.655630787617115;RECEIVED
59;0;-115.37464252312444;7.656257346795002;28.288000000000004;7;250;14;868500000;868500000;930.3526213216148;0.7105624337454299;RECEIVED
54;0;-113.46945894688143;9.561440923038006;659.456;12;250;14;868100000;868100000;755.8108228915487;16.56478578577581;RECEIVED
80;0;-136.2418110499719;-13.210911180052449;185.344;9;125;14;867500000;867500000;4698.658212724139;4.655630787617115;LOST
51;0;-130.78720627463483;-7.756306404715389;102.912;8;125;14;867700000;867700000;4058.7122341944864;2.5850325643951386;LOST
87;0;-122.98947572256682;0.04142414735261468;92.672;10;500;14;868500000;868500000;3415.774729106122;2.3278153938085575;RECEIVED
30;0;-144.6248413204429;-21.59394145052346;14.144000000000002;7;500;14;868300000;868300000;4308.220166147501;0.35528121687271497;LOST
57;0;-133.69807301790303;-10.66717314798359;185.344;10;250;14;867300000;867300000;3720.9990593925177;4.655630787617115;LOST
2;0;-131.2283612681571;-8.197461398237664;92.672;10;500;14;867300000;867300000;4728.986783656727;2.3278153938085575;LOST
50;0;-124.3088211099398;-1.277921240020362;741.376;11;125;14;867300000;867300000;2405.9160417603935;18.62252315046846;RECEIVED
70;0;-114.93601286999319;8.094886999926246;14.144000000000002;7;500;14;867900000;867900000;1402.9272967620238;0.35528121687271497;RECEIVED
55;0;-114.2435875830424;8.78731228687704;185.344;10;250;14;868100000;868100000;3472.5427283188324;4.655630787617115;RECEIVED
71;0;-129.85839908600303;-6.827499216083595;659.456;12;250;14;867700000;867700000;2948.585593127661;16.56478578577581;RECEIVED
70;0;-113.93361463080223;9.097285239117213;329.728;12;500;14;868500000;868500000;1402.9272967620238;8.282392892887906;RECEIVED
35;0;-120.33605756028757;2.6948423096318663;46.336;9;500;14;867300000;867300000;3806.6963367203325;1.1639076969042788;RECEIVED
62;0;-131.16529482949477;-8.134394959575332;329.728;12;500;14;867300000;867300000;2965.7756152480583;8.282392892887906;RECEIVED
78;0;-128.79262850175505;-5.761728631835609;741.376;11;125;14;867900000;867900000;3882.2065890418558;18.62252315046846;RECEIVED
53;0;-131.90211211372605;-8.87121224380661;92.672;9;250;14;867100000;867100000;4784.6279897187405;2.3278153938085575;LOST
35;0;-132.05137979636407;-9.020479926444636;741.376;11;125;14;868100000;868100000;3806.6963367203325;18.62252315046846;RECEIVED
95;0;-130.62483407157345;-7.593934201654008;164.864;11;500;14;867700000;867700000;3962.9637898926103;4.141196446443953;LOST
79;0;-125.25128962737335;-2.2203897574539155;102.912;8;125;14;867300000;867300000;3375.399383776681;2.5850325643951386;RECEIVED
32;0;-124.12864529913452;-1.097745429215081;56.57600000000001;7;125;14;867500000;867500000;4838.885512181499;1.4211248674908599;RECEIVED
94;0;-134.027237107247;-10.996337237327566;659.456;12;250;14;867100000;867100000;4308.813409745193;16.56478578577581;LOST
33;0;-125.80382139020097;-2.7729215202815283;329.728;12;500;14;867300000;867300000;2713.2010614770147;8.282392892887906;RECEIVED
23;0;-129.49487064440476;-6.463970774485318;51.456;8;250;14;867300000;867300000;4929.675040000101;1.2925162821975693;LOST
20;0;-124.21842774187147;-1.1875278719520281;14.144000000000002;7;500;14;867500000;867500000;1180.1461773865135;0.35528121687271497;LOST
34;0;-123.49033281282041;-0.4594329429009747;56.57600000000001;7;125;14;867500000;867500000;2432.8799805991252;1.4211248674908599;RECEIVED
34;0;-130.0484489206636;-7.017549050744151;164.864;11;500;14;867300000;867300000;2432.8799805991252;4.141196446443953;LOST
17;0;-129.10524700129025;-6.074347131370814;185.344;9;125;14;867300000;867300000;1941.1177192535233;4.655630787617115;RECEIVED
15;0;-128.38086198440914;-5.349962114489699;92.672;9;250;14;867300000;867300000;3584.9379353065515;2.3278153938085575;LOST
15;0;-112.25833493718548;10.772564932733957;370.688;10;125;14;867500000;867500000;3584.9379353065515;9.31126157523423;RECEIVED
70;0;-114.34958735731644;8.681312512603;741.376;11;125;14;868100000;868100000;1402.9272967620238;18.62252315046846;RECEIVED
37;0;-128.6974310574553;-5.666531187535867;56.57600000000001;7;125;14;868300000;868300000;3616.8928654302163;1.4211248674908599;LOST
12;0;-128.26004814570973;-5.229148275790294;46.336;9;500;14;868300000;868300000;2664.3002833764817;1.1639076969042788;LOST
19;0;-123.00986240725464;0.021037462664793338;329.728;11;250;14;867700000;867700000;4837.880734371198;8.282392892887906;RECEIVED
66;0;-114.54358307886321;8.48731679105623;14.144000000000002;7;500;14;868500000;868500000;3170.2310641339695;0.35528121687271497;RECEIVED
63;0;-141.16443492511291;-18.133535055193477;185.344;9;125;14;867300000;867300000;4421.705666369031;4.655630787617115;LOST
69;0;-123.41452866747429;-0.3836287975548487;51.456;8;250;14;867700000;867700000;1566.270091650862;1.2925162821975693;RECEIVED
44;0;-131.2103587428359;-8.179458872916456;370.688;10;125;14;868500000;868500000;3508.121434614258;9.31126157523423;RECEIVED
80;0;-113.77653656728044;9.254363302638993;185.344;10;250;14;868300000;868300000;4698.658212724139;4.655630787617115;RECEIVED
81;0;-129.24820974244454;-6.217309872525107;56.57600000000001;7;125;14;867500000;867500000;2437.4531790374967;1.4211248674908599;LOST
51;0;-138.53882984647274;-15.5079299765533;46.336;9;500;14;868100000;868100000;4058.7122341944864;1.1639076969042788;LOST
16;0;-122.02292095664467;1.0079789132747692;329.728;11;250;14;867300000;867300000;2687.680226515052;8.282392892887906;RECEIVED
94;0;-140.1054431027893;-17.07454323286987;92.672;9;250;14;868500000;868500000;4308.813409745193;2.3278153938085575;LOST
6;0;-136.43415419375904;-13.403254323839604;92.672;9;250;14;867300000;867300000;3736.098098283823;2.3278153938085575;LOST
52;0;-110.604555079232;12.426344790687438;185.344;10;250;14;867700000;867700000;922.9192814108935;4.655630787617115;RECEIVED
12;0;-122.45135470697141;0.5795451629480226;25.728;8;500;14;867300000;867300000;2664.3002833764817;0.6462581410987847;RECEIVED
77;0;-113.2713208198804;9.759579050039036;164.864;11;500;14;867500000;867500000;3665.996181121852;4.141196446443953;RECEIVED
79;0;-136.57832328255068;-13.547423412631247;329.728;11;250;14;867100000;867100000;3375.399383776681;8.282392892887906;LOST
60;0;-114.93652489824643;8.094374971673005;1318.912;12;125;14;867500000;867500000;3615.847618470668;33.12957157155162;RECEIVED
12;0;-117.2785553038959;5.752344566023538;741.376;11;125;14;868500000;868500000;2664.3002833764817;18.62252315046846;RECEIVED
14;0;-128.618520068807;-5.587620198887549;659.456;12;250;14;868300000;868300000;3331.324811542699;16.56478578577581;RECEIVED
52;0;-105.09861529297513;17.932284576944312;102.912;8;125;14;867300000;867300000;922.9192814108935;2.5850325643951386;RECEIVED
12;0;-129.02742445940538;-5.996524589485944;329.728;12;500;14;868300000;868300000;2664.3002833764817;8.282392892887906;RECEIVED
13;0;-97.26792915534627;25.76297071457317;102.912;8;125;14;867300000;867300000;539.8833207277291;2.5850325643951386;RECEIVED
54;0;-108.95665152979403;14.074248340125408;741.376;11;125;14;867300000;867300000;755.8108228915487;18.62252315046846;RECEIVED
50;0;-112.01501028348648;11.015889586432962;659.456;12;250;14;868300000;868300000;2405.9160417603935;16.56478578577581;RECEIVED
29;0;-128.69046707961772;-5.659567209698281;14.144000000000002;7;500;14;868300000;868300000;3580.1254167975735;0.35528121687271497;LOST
94;0;-124.63486058552093;-1.6039607156014881;329.728;11;250;14;867700000;867700000;4308.813409745193;8.282392892887906;RECEIVED
97;0;-128.55274639511072;-5.521846525191279;329.728;12;500;14;868300000;868300000;4679.94957237789;8.282392892887906;RECEIVED
63;0;-116.24289522991614;6.788004640003294;329.728;12;500;14;867900000;867900000;4421.705666369031;8.282392892887906;RECEIVED
66;0;-124.37347805354221;-1.342578183622777;92.672;10;500;14;868100000;868100000;3170.2310641339695;2.3278153938085575;RECEIVED
89;0;-129.003325994311;-5.972426124391575;56.57600000000001;7;125;14;868500000;868500000;3181.3325824251697;1.4211248674908599;LOST
53;0;-134.6751428643562;-11.644242994436752;329.728;11;250;14;867300000;867300000;4784.6279897187405;8.282392892887906;LOST
94;0;-126.64025245712554;-3.6093525872061036;185.344;9;125;14;867500000;867500000;4308.813409745193;4.655630787617115;RECEIVED
54;0;-120.09279916486048;2.9381007050589574;329.728;11;250;14;867300000;867300000;755.8108228915487;8.282392892887906;RECEIVED
71;0;-116.30094703726994;6.729952832649502;28.288000000000004;7;250;14;867100000;867100000;2948.585593127661;0.7105624337454299;RECEIVED
94;0;-142.01308448574838;-18.982184615828942;56.57600000000001;7;125;14;867500000;867500000;4308.813409745193;1.4211248674908599;LOST
78;0;-140.511989516329;-17.481089646409572;56.57600000000001;7;125;14;868500000;868500000;3882.2065890418558;1.4211248674908599;LOST
56;0;-132.15053604571258;-9.119636175793147;102.912;8;125;14;867500000;867500000;4365.718268509776;2.5850325643951386;LOST
88;0;-131.06611186684563;-8.035211996926193;659.456;12;250;14;867700000;867700000;4043.4808024769945;16.56478578577581;RECEIVED
79;0;-121.2807415337241;1.7501583361953408;185.344;9;125;14;868300000;868300000;3375.399383776681;4.655630787617115;RECEIVED
84;0;-107.0497158736313;15.981183996288138;329.728;11;250;14;867300000;867300000;858.9959254850979;8.282392892887906;RECEIVED
86;0;-136.51412809445893;-13.483228224539488;56.57600000000001;7;125;14;867300000;867300000;4148.444768826023;1.4211248674908599;LOST
88;0;-122.92036079493226;0.11053907498717308;185.344;10;250;14;867900000;867900000;4043.4808024769945;4.655630787617115;RECEIVED
71;0;-125.59680987660661;-2.565910006687176;46.336;9;500;14;867700000;867700000;2948.585593127661;1.1639076969042788;RECEIVED
3;0;-127.28061379996512;-4.2497139300456865;370.688;10;125;14;867500000;867500000;3742.562223931621;9.31126157523423;RECEIVED
52;0;-105.5381820370463;17.49271783287314;92.672;10;500;14;868500000;868500000;922.9192814108935;2.3278153938085575;RECEIVED
79;0;-126.35783590469006;-3.3269360347706254;185.344;9;125;14;867500000;867500000;3375.399383776681;4.655630787617115;RECEIVED
83;0;-118.77345522370928;4.2574446462101605;370.688;10;125;14;868300000;868300000;1972.6170434222654;9.31126157523423;RECEIVED
99;0;-136.04892854627823;-13.018028676358796;92.672;10;500;14;867900000;867900000;4698.234774891523;2.3278153938085575;LOST
87;0;-135.25932231630367;-12.22842244638423;164.864;11;500;14;867300000;867300000;3415.774729106122;4.141196446443953;LOST
11;0;-128.65075321825245;-5.6198533483330095;28.288000000000004;7;250;14;868100000;868100000;2736.973511015406;0.7105624337454299;LOST
99;0;-127.68551184621626;-4.65461197629682;185.344;10;250;14;867700000;867700000;4698.234774891523;4.655630787617115;RECEIVED
96;0;-130.7441548747409;-7.7132550048214625;102.912;8;125;14;868300000;868300000;1288.7920701183725;2.5850325643951386;LOST
94;0;-125.70138786655647;-2.6704879966370356;28.288000000000004;7;250;14;867300000;867300000;4308.813409745193;0.7105624337454299;LOST
44;0;-121.3918248596089;1.6390750103105347;56.57600000000001;7;125;14;867300000;867300000;3508.121434614258;1.4211248674908599;RECEIVED
37;0;-117.30813981262438;5.722760057295062;370.688;10;125;14;868100000;868100000;3616.8928654302163;9.31126157523423;RECEIVED
67;0;-94.7113049027747;28.319594967144738;51.456;8;250;14;868100000;868100000;657.6724108551308;1.2925162821975693;RECEIVED
83;0;-110.36489242899741;12.66600744092203;659.456;12;250;14;867500000;867500000;1972.6170434222654;16.56478578577581;RECEIVED
61;0;-125.24249739822397;-2.2115975283045373;102.912;8;125;14;868300000;868300000;1871.8808722779343;2.5850325643951386;RECEIVED
17;0;-127.72977802740039;-4.698878157480948;51.456;8;250;14;868300000;868300000;1941.1177192535233;1.2925162821975693;LOST
74;0;-120.94587127494373;2.085028594975711;102.912;8;125;14;867300000;867300000;1213.8937350526198;2.5850325643951386;RECEIVED
29;0;-139.10312271119065;-16.072222841271213;28.288000000000004;7;250;14;867700000;867700000;3580.1254167975735;0.7105624337454299;LOST
60;0;-106.0410866123804;16.98981325753904;92.672;10;500;14;867100000;867100000;3615.847618470668;2.3278153938085575;RECEIVED
63;0;-123.93746989101456;-0.9065700210951206;329.728;12;500;14;868300000;868300000;4421.705666369031;8.282392892887906;RECEIVED
52;0;-122.59741025881232;0.43348961110712025;741.376;11;125;14;867700000;867700000;922.9192814108935;18.62252315046846;RECEIVED
30;0;-127.03204692465624;-4.001147054736805;659.456;12;250;14;868100000;868100000;4308.220166147501;16.56478578577581;RECEIVED
96;0;-117.28711543343152;5.743784436487914;741.376;11;125;14;867700000;867700000;1288.7920701183725;18.62252315046846;RECEIVED
81;0;-112.7723230951022;10.258576774817243;51.456;8;250;14;868300000;868300000;2437.4531790374967;1.2925162821975693;RECEIVED
61;0;-119.70569802618002;3.3252018437394213;51.456;8;250;14;868300000;868300000;1871.8808722779343;1.2925162821975693;RECEIVED
66;0;-127.78939147297015;-4.7584916030507145;741.376;11;125;14;867100000;867100000;3170.2310641339695;18.62252315046846;RECEIVED
67;0;-101.45179244649906;21.579107423420382;329.728;12;500;14;868100000;868100000;657.6724108551308;8.282392892887906;RECEIVED
29;0;-115.15892339965148;7.871976470267953;164.864;11;500;14;868100000;868100000;3580.1254167975735;4.141196446443953;RECEIVED
19;0;-120.11099228834718;2.919907581572261;741.376;11;125;14;867100000;867100000;4837.880734371198;18.62252315046846;RECEIVED
11;0;-120.06370590780972;2.967193962109718;92.672;10;500;14;868500000;868500000;2736.973511015406;2.3278153938085575;RECEIVED
9;0;-121.63095874619142;1.3999411237280128;185.344;9;125;14;868300000;868300000;3742.656943937021;4.655630787617115;RECEIVED
67;0;-104.16706420921263;18.863835660706812;370.688;10;125;14;867700000;867700000;657.6724108551308;9.31126157523423;RECEIVED
10;0;-141.7714635832366;-18.740563713317158;329.728;11;250;14;867100000;867100000;4363.23102757578;8.282392892887906;LOST
96;0;-112.4424543551478;10.588445514771635;46.336;9;500;14;868300000;868300000;1288.7920701183725;1.1639076969042788;RECEIVED
5;0;-116.35444737310755;6.676452496811891;102.912;8;125;14;867500000;867500000;3529.6324171222136;2.5850325643951386;RECEIVED
98;0;-135.81943309770736;-12.788533227787923;185.344;10;250;14;868100000;868100000;4575.201416331307;4.655630787617115;LOST
68;0;-123.49445440142256;-0.46355453150312087;14.144000000000002;7;500;14;867900000;867900000;4760.218692455212;0.35528121687271497;LOST
13;0;-103.77661082220284;19.254289047716597;164.864;11;500;14;867300000;867300000;539.8833207277291;4.141196446443953;RECEIVED
96;0;-118.57977005967754;4.451129810241895;741.376;11;125;14;867100000;867100000;1288.7920701183725;18.62252315046846;RECEIVED
92;0;-124.03084996574722;-0.9999500958277849;102.912;8;125;14;867700000;867700000;4654.802358854778;2.5850325643951386;RECEIVED
97;0;-130.42011843481697;-7.389218564897533;164.864;11;500;14;867700000;867700000;4679.94957237789;4.141196446443953;LOST
23;0;-133.73896776051487;-10.70806789059543;185.344;9;125;14;868100000;868100000;4929.675040000101;4.655630787617115;LOST
59;0;-101.16261871681056;21.86828115310888;51.456;8;250;14;867100000;867100000;930.3526213216148;1.2925162821975693;RECEIVED
21;0;-125.02994526719729;-1.999045397277854;164.864;11;500;14;868300000;868300000;4916.362984971716;4.141196446443953;RECEIVED
48;0;-130.79967155207618;-7.768771682156739;370.688;10;125;14;867300000;867300000;3168.2652982349823;9.31126157523423;RECEIVED
9;0;-128.43671188670453;-5.405812016785092;102.912;8;125;14;867500000;867500000;3742.656943937021;2.5850325643951386;LOST
14;0;-125.85046814558473;-2.81956827566529;14.144000000000002;7;500;14;867700000;867700000;3331.324811542699;0.35528121687271497;LOST
28;0;-129.95196689956472;-6.921067029645286;56.57600000000001;7;125;14;867500000;867500000;3918.62488636001;1.4211248674908599;LOST
95;0;-133.392337624654;-10.361437754734567;102.912;8;125;14;868100000;868100000;3962.9637898926103;2.5850325643951386;LOST
25;0;-126.81768610797403;-3.7867862380545887;659.456;12;250;14;867900000;867900000;2080.2896432948946;16.56478578577581;RECEIVED
93;0;-128.2333442143927;-5.202444344473264;92.672;10;500;14;867300000;867300000;3236.5614469680627;2.3278153938085575;RECEIVED
28;0;-123.40745583878115;-0.37655596886170883;185.344;10;250;14;868300000;868300000;3918.62488636001;4.655630787617115;RECEIVED
69;0;-112.88429599616771;10.14660387375173;28.288000000000004;7;250;14;867500000;867500000;1566.270091650862;0.7105624337454299;RECEIVED
19;0;-142.49131629416942;-19.460416424249985;102.912;8;125;14;868500000;868500000;4837.880734371198;2.5850325643951386;LOST
34;0;-109.779869173022;13.25103069689743;28.288000000000004;7;250;14;868500000;868500000;2432.8799805991252;0.7105624337454299;RECEIVED
28;0;-115.08933970863711;7.941560161282325;102.912;8;125;14;868100000;868100000;3918.62488636001;2.5850325643951386;RECEIVED
88;0;-139.71020384762699;-16.679303977707548;741.376;11;125;14;867900000;867900000;4043.4808024769945;18.62252315046846;LOST
1;0;-109.64946799999394;13.381431869925493;329.728;12;500;14;867300000;867300000;1888.7720878920252;8.282392892887906;RECEIVED
73;0;-117.30467917709615;5.72622069282329;329.728;12;500;14;868300000;868300000;4572.833804108783;8.282392892887906;RECEIVED
21;0;-117.35406498303678;5.676834886882659;329.728;12;500;14;867100000;867100000;4916.362984971716;8.282392892887906;RECEIVED
65;0;-126.98659901706876;-3.9556991471493177;102.912;8;125;14;867700000;867700000;3136.311527893873;2.5850325643951386;RECEIVED
67;0;-122.22403677322632;0.806863096693121;102.912;8;125;14;868500000;868500000;657.6724108551308;2.5850325643951386;RECEIVED
97;0;-142.32107003295803;-19.290170163038596;92.672;9;250;14;868300000;868300000;4679.94957237789;2.3278153938085575;LOST
21;0;-140.20294548604335;-17.17204561612391;659.456;12;250;14;868300000;868300000;4916.362984971716;16.56478578577581;LOST
41;0;-144.81308021964975;-21.78218034973031;329.728;11;250;14;868500000;868500000;4214.202296995245;8.282392892887906;LOST
30;0;-138.16754991933811;-15.136650049418677;51.456;8;250;14;868500000;868500000;4308.220166147501;1.2925162821975693;LOST
70;0;-114.77979278317835;8.251107086741087;92.672;10;500;14;867700000;867700000;1402.9272967620238;2.3278153938085575;RECEIVED
89;0;-139.2091736283561;-16.17827375843666;185.344;10;250;14;867100000;867100000;3181.3325824251697;4.655630787617115;LOST
86;0;-129.72638767641442;-6.695487806494981;329.728;12;500;14;867500000;867500000;4148.444768826023;8.282392892887906;RECEIVED
73;0;-123.6979893878842;-0.6670895179647687;741.376;11;125;14;867100000;867100000;4572.833804108783;18.62252315046846;RECEIVED
7;0;-107.51759802001426;15.513301849905176;1318.912;12;125;14;868500000;868500000;924.2001947630177;33.12957157155162;RECEIVED
18;0;-101.92004924338299;21.110850626536447;185.344;10;250;14;867700000;867700000;1803.92932234054;4.655630787617115;RECEIVED
40;0;-129.28666693296216;-6.255767063042725;28.288000000000004;7;250;14;867900000;867900000;4539.023903880657;0.7105624337454299;LOST
44;0;-137.15900719081702;-14.128107320897584;185.344;9;125;14;867700000;867700000;3508.121434614258;4.655630787617115;LOST
50;0;-112.76545833628992;10.265441533629513;741.376;11;125;14;867500000;867500000;2405.9160417603935;18.62252315046846;RECEIVED
18;0;-116.25584491480177;6.7750549551176675;741.376;11;125;14;867300000;867300000;1803.92932234054;18.62252315046846;RECEIVED
65;0;-123.34597040426036;-0.3150705343409186;329.728;11;250;14;867500000;867500000;3136.311527893873;8.282392892887906;RECEIVED
39;0;-134.76891200997377;-11.738012140054337;185.344;9;125;14;867700000;867700000;4429.459222072148;4.655630787617115;LOST
17;0;-125.18371346847562;-2.152813598556179;741.376;11;125;14;867500000;867500000;1941.1177192535233;18.62252315046846;RECEIVED
23;0;-138.5369019085531;-15.506002038633653;741.376;11;125;14;867900000;867900000;4929.675040000101;18.62252315046846;LOST
52;0;-111.90509894477908;11.125800925140354;329.728;12;500;14;867300000;867300000;922.9192814108935;8.282392892887906;RECEIVED
82;0;-127.00510477905402;-3.974204909134585;1318.912;12;125;14;867700000;867700000;4868.390493787449;33.12957157155162;RECEIVED
9;0;-136.42943055668064;-13.398530686761205;14.144000000000002;7;500;14;867100000;867100000;3742.656943937021;0.35528121687271497;LOST
98;0;-138.34992084629877;-15.319020976379335;92.672;10;500;14;868300000;868300000;4575.201416331307;2.3278153938085575;LOST
84;0;-130.8773956908528;-7.84649582093337;329.728;11;250;14;868300000;868300000;858.9959254850979;8.282392892887906;RECEIVED
16;0;-118.17828850438687;4.852611365532567;14.144000000000002;7;500;14;867100000;867100000;2687.680226515052;0.35528121687271497;RECEIVED
29;0;-128.29803119269494;-5.267131322775498;14.144000000000002;7;500;14;868100000;868100000;3580.1254167975735;0.35528121687271497;LOST
70;0;-127.33690126101811;-4.306001391098675;370.688;10;125;14;867100000;867100000;1402.9272967620238;9.31126157523423;RECEIVED
56;0;-121.82143741677186;1.2094624531475802;185.344;9;125;14;867300000;867300000;4365.718268509776;4.655630787617115;RECEIVED
63;0;-129.43735898316658;-6.406459113247138;185.344;10;250;14;867700000;867700000;4421.705666369031;4.655630787617115;RECEIVED
69;0;-116.83111915186737;6.199780718052068;185.344;10;250;14;867900000;867900000;1566.270091650862;4.655630787617115;RECEIVED
60;0;-125.09615469860563;-2.065254828686193;14.144000000000002;7;500;14;867100000;867100000;3615.847618470668;0.35528121687271497;LOST
53;0;-131.72511035807435;-8.694210488154908;1318.912;12;125;14;867700000;867700000;4784.6279897187405;33.12957157155162;RECEIVED
58;0;-121.4765860603963;1.554313809523137;741.376;11;125;14;867100000;867100000;1446.9035904302677;18.62252315046846;RECEIVED
27;0;-138.28907562817008;-15.258175758250644;14.144000000000002;7;500;14;868100000;868100000;4123.800795382823;0.35528121687271497;LOST
69;0;-117.37142862889061;5.659471241028825;92.672;9;250;14;868300000;868300000;1566.270091650862;2.3278153938085575;RECEIVED
58;0;-120.67431560708533;2.3565842628341045;14.144000000000002;7;500;14;867500000;867500000;1446.9035904302677;0.35528121687271497;RECEIVED
11;0;-129.10004631803926;-6.069146448119824;102.912;8;125;14;867500000;867500000;2736.973511015406;2.5850325643951386;LOST
50;0;-125.91512317622494;-2.8842233063055005;51.456;8;250;14;867500000;867500000;2405.9160417603935;1.2925162821975693;RECEIVED
60;0;-128.88658203266107;-5.85568216274163;741.376;11;125;14;868500000;868500000;3615.847618470668;18.62252315046846;RECEIVED
98;0;-144.90872639962487;-21.87782652970543;329.728;12;500;14;868300000;868300000;4575.201416331307;8.282392892887906;LOST
55;0;-125.3916897556692;-2.3607898857497673;56.57600000000001;7;125;14;867100000;867100000;3472.5427283188324;1.4211248674908599;RECEIVED
66;0;-119.74005952736422;3.2908403425552137;659.456;12;250;14;867500000;867500000;3170.2310641339695;16.56478578577581;RECEIVED
34;0;-114.92947462627745;8.101425243641984;46.336;9;500;14;867700000;867700000;2432.8799805991252;1.1639076969042788;RECEIVED
13;0;-117.79088045519495;5.240019414724486;741.376;11;125;14;867100000;867100000;539.8833207277291;18.62252315046846;RECEIVED
35;0;-132.4203098804046;-9.389410010485165;370.688;10;125;14;867100000;867100000;3806.6963367203325;9.31126157523423;RECEIVED
93;0;-130.02466536549977;-6.993765495580334;370.688;10;125;14;867500000;867500000;3236.5614469680627;9.31126157523423;RECEIVED
35;0;-127.56348738424799;-4.532587514328554;51.456;8;250;14;867500000;867500000;3806.6963367203325;1.2925162821975693;LOST
12;0;-115.44380947653028;7.587090393389161;1318.912;12;125;14;867500000;867500000;2664.3002833764817;33.12957157155162;RECEIVED
60;0;-115.08660049523226;7.944299374687176;92.672;9;250;14;867100000;867100000;3615.847618470668;2.3278153938085575;RECEIVED
51;0;-135.43008051432497;-12.399180644405533;102.912;8;125;14;867700000;867700000;4058.7122341944864;2.5850325643951386;LOST
66;0;-117.68644330367692;5.344456566242513;28.288000000000004;7;250;14;867500000;867500000;3170.2310641339695;0.7105624337454299;RECEIVED
48;0;-120.16243609730802;2.8684637726114204;102.912;8;125;14;868300000;868300000;3168.2652982349823;2.5850325643951386;RECEIVED
70;0;-134.2939383011803;-11.263038431260867;329.728;11;250;14;867300000;867300000;1402.9272967620238;8.282392892887906;LOST
11;0;-118.49160063633329;4.539299233586149;659.456;12;250;14;867300000;867300000;2736.973511015406;16.56478578577581;RECEIVED
88;0;-129.66391548369094;-6.633015613771505;92.672;9;250;14;867300000;867300000;4043.4808024769945;2.3278153938085575;LOST
63;0;-134.43076218096923;-11.399862311049787;92.672;10;500;14;867900000;867900000;4421.705666369031;2.3278153938085575;LOST
6;0;-121.1655865916062;1.8653132783132378;25.728;8;500;14;868100000;868100000;3736.098098283823;0.6462581410987847;RECEIVED
31;0;-115.77001003214875;7.260889837770691;164.864;11;500;14;867700000;867700000;3466.361925708278;4.141196446443953;RECEIVED
96;0;-104.30289724243188;18.728002627487555;51.456;8;250;14;867700000;867700000;1288.7920701183725;1.2925162821975693;RECEIVED
4;0;-130.31859745194882;-7.287697582029381;51.456;8;250;14;867500000;867500000;2922.1404825914856;1.2925162821975693;LOST
53;0;-132.4279577217259;-9.397057851806466;1318.912;12;125;14;867900000;867900000;4784.6279897187405;33.12957157155162;RECEIVED
97;0;-131.4393341222708;-8.408434252351356;51.456;8;250;14;867700000;867700000;4679.94957237789;1.2925162821975693;LOST
10;0;-121.31950192629375;1.711397943625684;56.57600000000001;7;125;14;868100000;868100000;4363.23102757578;1.4211248674908599;RECEIVED
27;0;-129.97456230223;-6.9436624323105605;25.728;8;500;14;868300000;868300000;4123.800795382823;0.6462581410987847;LOST
