node_id,x,y,cluster_id,role,residual_energy_J,alive
1932,236,164,2,CM,0.999449,YES
1951,-589,-132,2,CM,0.988081,YES
1953,352,-438,2,CM,0.995181,YES
1963,401,-177,2,CM,0.998149,YES
1968,726,222,2,CM,0.992904,YES
1973,-110,-599,2,CM,0.99087,YES
1976,175,691,2,CM,0.990867,YES
1982,43,-252,2,CM,0.998231,YES
1992,271,-407,2,CM,0.996189,YES
1993,-143,294,2,CM,0.9965,YES
29,-673,-83,3,CM,0.987779,YES
37,-678,-91,3,CM,0.988047,YES
48,-1761,-226,3,CM,0.99432,YES
54,-1198,-608,3,CM,0.999539,YES
63,-1704,-423,3,CM,0.996819,YES
101,-1492,-693,3,CM,0.998797,YES
110,-1710,-590,3,CM,0.99683,YES
122,-527,-520,3,CM,0.987435,YES
126,-767,-567,3,CM,0.993845,YES
128,-1162,-1061,3,CM,0.993677,YES
160,-772,-150,3,CM,0.991228,YES
161,-1672,-120,3,CM,0.994256,YES
165,-1588,-459,3,CM,0.998453,YES
166,-1607,-726,3,CM,0.997489,YES
179,-994,-218,3,CM,0.996019,YES
181,-1330,-279,3,CM,0.998797,YES
195,-797,-430,3,CM,0.994361,YES
199,-1100,-183,3,CM,0.996722,YES
213,-1264,-613,3,CM,0.999754,YES
223,-1465,-74,3,CM,0.99554,YES
246,-861,-535,3,CM,0.995781,YES
251,-813,-291,3,CM,0.993792,YES
255,-1459,-485,3,CM,0.999561,YES
269,-1449,-1270,3,CM,0.988452,YES
292,-847,-281,3,CM,0.994363,YES
296,-1537,-59,3,CM,0.994742,YES
297,-1526,-586,3,CM,0.999041,YES
298,-639,-123,3,CM,0.987548,YES
300,-1128,-584,3,CM,0.999174,YES
306,-1139,-825,3,CM,0.997496,YES
312,-1546,-742,3,CM,0.997981,YES
314,-1048,-404,3,CM,0.998233,YES
321,-1208,-149,3,CM,0.996951,YES
323,-1159,-332,3,CM,0.998746,YES
342,-1170,-444,3,CM,0.999414,YES
344,-1010,-915,3,CM,0.994981,YES
346,-1337,-240,3,CM,0.998383,YES
350,-1859,-330,3,CM,0.993411,YES
365,-701,-298,3,CM,0.991338,YES
372,-1310,-978,3,CM,0.99582,YES
374,-1629,-958,3,CM,0.994256,YES
411,-1340,-955,3,CM,0.996221,YES
414,-1582,-190,3,CM,0.996392,YES
421,-941,-727,3,CM,0.996282,YES
439,-1730,-837,3,CM,0.994617,YES
441,-676,-308,3,CM,0.990795,YES
442,-1657,-995,3,CM,0.993221,YES
450,-1760,-145,3,CM,0.993248,YES
457,-935,-584,3,CM,0.996954,YES
459,-592,-447,3,CM,0.989297,YES
464,-1835,-490,3,CM,0.994634,YES
472,-1831,-656,3,CM,0.994378,YES
477,-1133,-660,3,CM,0.998907,YES
480,-1875,-434,3,CM,0.993642,YES
496,-1258,-620,3,CM,0.999714,YES
502,-1455,-416,3,CM,0.999385,YES
507,-1093,-742,3,CM,0.99799,YES
533,-1237,-47,3,CM,0.995333,YES
545,-1644,-295,3,CM,0.996837,YES
555,-1798,-551,3,CM,0.995374,YES
562,-1185,-776,3,CM,0.998331,YES
578,-1032,-786,3,CM,0.996939,YES
581,-875,-317,3,CM,0.995197,YES
586,-845,-800,3,CM,0.993941,YES
595,-1770,-838,3,CM,0.993915,YES
613,-1742,-507,3,CM,0.996397,YES
622,-1020,-849,3,CM,0.996053,YES
626,-1724,-270,3,CM,0.995429,YES
629,-1571,-468,3,CM,0.998652,YES
640,-1234,-993,3,CM,0.995399,YES
664,-1132,-636,3,CM,0.999021,YES
666,-1298,-980,3,CM,0.995776,YES
687,-1337,-98,3,CM,0.996378,YES
689,-1771,-455,3,CM,0.995804,YES
702,-1792,-595,3,CM,0.995399,YES
707,-1035,-603,3,CM,0.998236,YES
711,-1717,-414,3,CM,0.996579,YES
717,-917,-254,3,CM,0.995311,YES
718,-1286,-982,3,CM,0.995726,YES
731,-1452,-1286,3,CM,0.987952,YES
738,-1465,-506,3,CM,0.999549,YES
741,-1359,-395,3,CM,0.999625,YES
749,-1661,-551,3,CM,0.997624,YES
766,-814,-74,3,CM,0.990865,YES
775,-1683,-367,3,CM,0.99685,YES
777,-1707,-546,3,CM,0.996958,YES
782,-1395,-210,3,CM,0.997918,YES
787,-1211,-613,3,CM,0.999581,YES
799,-626,-399,3,CM,0.990072,YES
808,-1461,-664,3,CM,0.999173,YES
819,-1545,-351,3,CM,0.998374,YES
823,-1789,-535,3,CM,0.995559,YES
845,-1172,-661,3,CM,0.999161,YES
866,-524,-536,3,CM,0.987336,YES
868,-1913,-433,3,CM,0.992765,YES
876,-951,-374,3,CM,0.996833,YES
881,-1526,-187,3,CM,0.996879,YES
883,-1600,-573,3,CM,0.998349,YES
889,-1122,-50,3,CM,0.994748,YES
896,-1283,-985,3,CM,0.995667,YES
907,-1357,-765,3,CM,0.99877,YES
909,-1526,-78,3,CM,0.99518,YES
910,-1851,-535,3,CM,0.994316,YES
932,-1935,-340,3,CM,0.991728,YES
933,-1666,-69,3,CM,0.993468,YES
948,-1833,-15,3,CM,0.989555,YES
950,-1616,-449,3,CM,0.998109,YES
951,-1461,-985,3,CM,0.995289,YES
952,-701,-416,3,CM,0.992117,YES
968,-1155,-1018,3,CM,0.994522,YES
971,-1622,-25,3,CM,0.993204,YES
973,-621,-559,3,CM,0.990209,YES
980,-1615,-36,3,CM,0.993504,YES
989,-715,-696,3,CM,0.992078,YES
991,-1699,-20,3,CM,0.992052,YES
995,-1493,-585,3,CM,0.999295,YES
999,-1901,-441,3,CM,0.993074,YES
1022,-1678,-863,3,CM,0.995077,YES
1024,-1157,-550,3,CM,0.999439,YES
1027,-1095,-738,3,CM,0.998043,YES
1030,-719,-559,3,CM,0.992753,YES
1043,-1549,-615,3,CM,0.998749,YES
1052,-1753,-292,3,CM,0.995155,YES
1055,-1033,-317,3,CM,0.997504,YES
1065,-1554,-1026,3,CM,0.993795,YES
1095,-1243,-945,3,CM,0.996286,YES
1115,-705,-450,3,CM,0.992336,YES
1116,-1458,-340,3,CM,0.998931,YES
1133,-1060,-934,3,CM,0.995243,YES
1177,-1396,-199,3,CM,0.997775,YES
1179,-1507,-437,3,CM,0.999129,YES
1183,-1713,-534,3,CM,0.996872,YES
1192,-1150,-746,3,CM,0.998405,YES
1194,-1567,-1239,3,CM,0.988468,YES
1206,-1485,-803,3,CM,0.99785,YES
1218,-1111,-438,3,CM,0.998974,YES
1236,-1399,-469,3,CM,0.999796,YES
1239,-1637,-1080,3,CM,0.99173,YES
1241,-1413,-846,3,CM,0.997704,YES
1245,-1512,-26,3,CM,0.994315,YES
1254,-639,-354,3,CM,0.990168,YES
1291,-1937,-432,3,CM,0.99218,YES
1297,-1111,-435,3,CM,0.998963,YES
1299,-1818,-691,3,CM,0.994429,YES
1308,-1672,-365,3,CM,0.996995,YES
1315,-1033,-462,3,CM,0.998272,YES
1320,-1023,-703,3,CM,0.997572,YES
1322,-704,-338,3,CM,0.991738,YES
1327,-878,-662,3,CM,0.995698,YES
1338,-1427,-941,3,CM,0.996236,YES
1343,-1620,-648,3,CM,0.99785,YES
1347,-1520,-117,3,CM,0.995891,YES
1353,-1826,-418,3,CM,0.994623,YES
1358,-1160,-260,3,CM,0.998101,YES
1375,-1290,-871,3,CM,0.997527,YES
1384,-1174,-848,3,CM,0.997434,YES
1396,-1227,-664,3,CM,0.999407,YES
1404,-1092,-348,3,CM,0.998344,YES
1432,-789,-592,3,CM,0.994264,YES
1434,-1835,-597,3,CM,0.994542,YES
1439,-1800,-54,3,CM,0.990972,YES
1458,-944,-183,3,CM,0.994869,YES
1469,-1102,-974,3,CM,0.994952,YES
1472,-1677,-875,3,CM,0.994925,YES
1473,-1057,-91,3,CM,0.994892,YES
1489,-1065,-992,3,CM,0.994272,YES
1492,-1528,-426,3,CM,0.998922,YES
1494,-1732,-396,3,CM,0.996251,YES
1516,-1506,-147,3,CM,0.996468,YES
1517,-1228,-260,3,CM,0.998441,YES
1531,-1881,-640,3,CM,0.993385,YES
1567,-752,-670,3,CM,0.993112,YES
1609,-828,-91,3,CM,0.991443,YES
1617,-871,-573,3,CM,0.995914,YES
1623,-959,-381,3,CM,0.99699,YES
1632,-1812,-574,3,CM,0.995065,YES
1648,-1445,-1298,3,CM,0.987619,YES
1653,-669,-96,3,CM,0.9879,YES
1654,-1056,-229,3,CM,0.99688,YES
1661,-897,-646,3,CM,0.996111,YES
1671,-1340,-638,3,CM,0.999702,YES
1681,-961,-682,3,CM,0.996905,YES
1694,-1319,-522,3,CH,0.957336,YES
1700,-1472,-402,3,CM,0.999224,YES
1709,-1363,-441,3,CM,0.99981,YES
1714,-917,-216,3,CM,0.994875,YES
1733,-1037,-704,3,CM,0.997727,YES
1740,-1603,-1039,3,CM,0.993021,YES
1751,-1371,-497,3,CM,0.999913,YES
1761,-1727,-77,3,CM,0.99269,YES
1775,-1192,-910,3,CM,0.996647,YES
1787,-1106,-186,3,CM,0.996815,YES
1790,-1575,-944,3,CM,0.995108,YES
1793,-1379,-509,3,CM,0.999905,YES
1822,-1480,-820,3,CM,0.997686,YES
1832,-1536,-510,3,CM,0.999035,YES
1834,-1741,-618,3,CM,0.996234,YES
1839,-1287,-312,3,CM,0.999078,YES
1852,-1082,-314,3,CM,0.997991,YES
1856,-1814,-480,3,CM,0.995044,YES
1867,-1071,-855,3,CM,0.996532,YES
1872,-575,-283,3,CM,0.987767,YES
1879,-1235,-977,3,CM,0.995698,YES
1902,-1236,-455,3,CM,0.999752,YES
1914,-1433,-1140,3,CM,0.992082,YES
1918,-863,-458,3,CM,0.995739,YES
1919,-803,-390,3,CM,0.994306,YES
1921,-1706,-54,3,CM,0.992604,YES
1924,-1085,-253,3,CM,0.997438,YES
1928,-1576,-933,3,CM,0.995281,YES
1929,-710,-562,3,CM,0.99253,YES
1935,-645,-511,3,CM,0.990892,YES
1943,-1109,-732,3,CM,0.998216,YES
1964,-883,-551,3,CM,0.996161,YES
1972,-1756,-359,3,CM,0.995629,YES
1978,-1085,-909,3,CM,0.995889,YES
1983,-1569,-136,3,CM,0.99575,YES
1986,-661,-130,3,CM,0.988247,YES
1994,-1325,-471,3,CM,0.999927,YES
45,-1792,249,4,CM,0.993278,YES
50,-938,92,4,CM,0.993672,YES
58,-1217,830,4,CM,0.998106,YES
61,-1142,416,4,CM,0.99929,YES
68,-1894,110,4,CM,0.989049,YES
85,-983,565,4,CM,0.99811,YES
87,-975,342,4,CM,0.997311,YES
94,-694,-19,4,CM,0.986875,YES
119,-865,595,4,CM,0.996339,YES
131,-1633,724,4,CM,0.996848,YES
158,-721,209,4,CM,0.991486,YES
168,-1042,200,4,CM,0.996575,YES
174,-856,514,4,CM,0.996258,YES
183,-746,340,4,CM,0.993389,YES
191,-1808,484,4,CM,0.994505,YES
198,-1592,909,4,CM,0.995277,YES
206,-1809,820,4,CM,0.992871,YES
219,-1270,356,4,CM,0.999355,YES
224,-1101,599,4,CM,0.999198,YES
232,-1139,549,4,CM,0.999536,YES
238,-1552,238,4,CM,0.996847,YES
262,-979,772,4,CM,0.996931,YES
268,-1572,357,4,CM,0.997743,YES
319,-963,156,4,CM,0.995053,YES
327,-1632,1037,4,CM,0.992499,YES
329,-1763,582,4,CM,0.995398,YES
331,-1287,532,4,CH,0.959101,YES
338,-1244,902,4,CM,0.997205,YES
340,-1252,217,4,CM,0.997971,YES
353,-1630,263,4,CM,0.99618,YES
357,-1149,170,4,CM,0.996978,YES
382,-1376,744,4,CM,0.998923,YES
388,-1807,187,4,CM,0.992192,YES
408,-1440,669,4,CM,0.999136,YES
430,-1531,266,4,CM,0.997374,YES
435,-1091,98,4,CM,0.995445,YES
445,-1038,647,4,CM,0.998475,YES
461,-917,408,4,CM,0.996934,YES
481,-772,348,4,CM,0.993998,YES
494,-1663,354,4,CM,0.996519,YES
501,-1622,468,4,CM,0.997654,YES
506,-1696,914,4,CM,0.993716,YES
513,-1314,1018,4,CM,0.995242,YES
530,-1055,104,4,CM,0.99524,YES
546,-655,228,4,CM,0.990143,YES
548,-1984,95,4,CM,0.986444,YES
560,-1194,628,4,CM,0.999623,YES
567,-1674,222,4,CM,0.995063,YES
574,-1197,962,4,CM,0.99612,YES
600,-1706,946,4,CM,0.993041,YES
607,-1986,61,4,CM,0.985771,YES
611,-1708,422,4,CM,0.996193,YES
620,-1117,507,4,CM,0.99939,YES
646,-741,676,4,CM,0.993603,YES
649,-1514,162,4,CM,0.996211,YES
654,-1841,398,4,CM,0.993483,YES
656,-1212,345,4,CM,0.999168,YES
658,-1331,54,4,CM,0.995372,YES
667,-1797,637,4,CM,0.994557,YES
693,-1555,276,4,CM,0.997233,YES
708,-1582,1203,4,CM,0.989235,YES
709,-806,452,4,CM,0.995225,YES
733,-825,447,4,CM,0.995567,YES
735,-1268,754,4,CM,0.998987,YES
739,-1043,525,4,CM,0.998788,YES
744,-1527,487,4,CM,0.998788,YES
747,-1416,210,4,CM,0.997574,YES
755,-1376,937,4,CM,0.996541,YES
767,-1511,1083,4,CM,0.992904,YES
784,-1088,304,4,CM,0.998148,YES
798,-698,243,4,CM,0.991371,YES
802,-1043,166,4,CM,0.99611,YES
805,-1630,316,4,CM,0.996694,YES
811,-988,691,4,CM,0.997686,YES
815,-1258,43,4,CM,0.995181,YES
818,-581,553,4,CM,0.990002,YES
820,-1861,216,4,CM,0.991393,YES
821,-1365,780,4,CM,0.998628,YES
835,-1335,925,4,CM,0.996845,YES
840,-719,404,4,CM,0.9932,YES
841,-1815,746,4,CM,0.993488,YES
847,-1798,742,4,CM,0.993876,YES
865,-1688,1018,4,CM,0.99204,YES
880,-869,351,4,CM,0.99583,YES
892,-1675,201,4,CM,0.994778,YES
913,-1727,479,4,CM,0.996052,YES
922,-1650,972,4,CM,0.993473,YES
945,-1711,426,4,CM,0.99616,YES
981,-1439,380,4,CM,0.999056,YES
982,-684,359,4,CM,0.992109,YES
996,-893,536,4,CM,0.996875,YES
1015,-1672,734,4,CM,0.996199,YES
1025,-1156,601,4,CM,0.999542,YES
1039,-1518,154,4,CM,0.996055,YES
1067,-1102,551,4,CM,0.999288,YES
1094,-1922,107,4,CM,0.988303,YES
1099,-1185,700,4,CM,0.999207,YES
1109,-1568,589,4,CM,0.998336,YES
1123,-1101,74,4,CM,0.995093,YES
1127,-1864,251,4,CM,0.991742,YES
1131,-860,101,4,CM,0.992618,YES
1135,-833,1,4,CM,0.990218,YES
1137,-682,155,4,CM,0.989817,YES
1139,-569,363,4,CM,0.989098,YES
1146,-1874,283,4,CM,0.991849,YES
1151,-1065,658,4,CM,0.998677,YES
1152,-1048,408,4,CM,0.99853,YES
1158,-1522,423,4,CM,0.998638,YES
1159,-1434,401,4,CM,0.999205,YES
1167,-1334,754,4,CM,0.99895,YES
1196,-1247,969,4,CM,0.996129,YES
1203,-1017,170,4,CM,0.995901,YES
1214,-1463,173,4,CM,0.996783,YES
1224,-1031,587,4,CM,0.998609,YES
1234,-852,370,4,CM,0.995671,YES
1267,-1004,538,4,CM,0.998378,YES
1268,-1211,556,4,CM,0.999853,YES
1283,-990,186,4,CM,0.995822,YES
1292,-1000,663,4,CM,0.997989,YES
1304,-684,424,4,CM,0.992475,YES
1316,-1135,166,4,CM,0.996839,YES
1317,-1105,545,4,CM,0.999314,YES
1318,-664,207,4,CM,0.990105,YES
1366,-1181,336,4,CM,0.998987,YES
1371,-1687,384,4,CM,0.996342,YES
1392,-1194,662,4,CM,0.999469,YES
1398,-1909,444,4,CM,0.992087,YES
1400,-1496,1121,4,CM,0.992168,YES
1427,-1235,341,4,CM,0.999196,YES
1442,-1666,456,4,CM,0.996992,YES
1453,-1637,21,4,CM,0.992308,YES
1467,-617,290,4,CM,0.989831,YES
1485,-1920,88,4,CM,0.988024,YES
1506,-1765,823,4,CM,0.993717,YES
1509,-913,249,4,CM,0.995581,YES
1518,-1907,500,4,CM,0.992272,YES
1528,-795,543,4,CM,0.995136,YES
1532,-1372,879,4,CM,0.997427,YES
1535,-884,663,4,CM,0.996389,YES
1543,-568,461,4,CM,0.98954,YES
1557,-1239,588,4,CM,0.999871,YES
1558,-1579,984,4,CM,0.994189,YES
1561,-1517,288,4,CM,0.997731,YES
1568,-1594,1017,4,CM,0.993391,YES
1571,-1770,486,4,CM,0.995272,YES
1581,-1293,242,4,CM,0.998297,YES
1586,-1495,342,4,CM,0.998393,YES
1589,-1966,144,4,CM,0.987748,YES
1597,-1044,166,4,CM,0.99612,YES
1604,-1260,388,4,CM,0.999551,YES
1612,-536,467,4,CM,0.988615,YES
1613,-901,86,4,CM,0.993022,YES
1618,-1362,737,4,CM,0.999027,YES
1656,-925,683,4,CM,0.996903,YES
1657,-1402,921,4,CM,0.996689,YES
1660,-1600,102,4,CM,0.994323,YES
1663,-879,261,4,CM,0.995182,YES
1673,-824,507,4,CM,0.99568,YES
1693,-1144,776,4,CM,0.99838,YES
1697,-1658,731,4,CM,0.996435,YES
1750,-1330,796,4,CM,0.998549,YES
1753,-1888,644,4,CM,0.992505,YES
1755,-1346,712,4,CM,0.999262,YES
1777,-1170,570,4,CM,0.999677,YES
1783,-982,490,4,CM,0.998084,YES
1789,-1038,333,4,CM,0.997948,YES
1798,-1678,1071,4,CM,0.991112,YES
1801,-1797,45,4,CM,0.990035,YES
1804,-568,253,4,CM,0.988084,YES
1812,-900,648,4,CM,0.996715,YES
1816,-761,186,4,CM,0.992052,YES
1821,-1330,990,4,CM,0.995748,YES
1825,-864,601,4,CM,0.996306,YES
1836,-773,457,4,CM,0.994584,YES
1848,-1065,121,4,CM,0.995616,YES
1859,-1217,899,4,CM,0.997188,YES
1866,-1481,265,4,CM,0.997802,YES
1871,-1295,901,4,CM,0.997255,YES
1877,-1049,885,4,CM,0.996355,YES
1888,-644,621,4,CM,0.991553,YES
1893,-1793,320,4,CM,0.99396,YES
1908,-1695,421,4,CM,0.996404,YES
1913,-1530,1031,4,CM,0.993819,YES
1922,-686,621,4,CM,0.992598,YES
1937,-974,252,4,CM,0.996453,YES
1944,-1735,126,4,CM,0.992669,YES
1949,-949,411,4,CM,0.997402,YES
1952,-1541,589,4,CM,0.998625,YES
1979,-1275,941,4,CM,0.996632,YES
1990,-1128,933,4,CM,0.996258,YES
1995,-845,-13,4,CM,0.990132,YES
25,795,1001,5,CM,0.997329,YES
26,891,1162,5,CM,0.997765,YES
35,868,555,5,CM,0.994997,YES
43,1152,568,5,CM,0.996875,YES
49,1375,1278,5,CM,0.997032,YES
56,1577,716,5,CM,0.995242,YES
72,1391,1109,5,CM,0.998453,YES
74,471,848,5,CM,0.990308,YES
76,892,487,5,CM,0.994063,YES
81,1395,1301,5,CM,0.996549,YES
86,1651,698,5,CM,0.993705,YES
88,1378,802,5,CM,0.998491,YES
124,840,663,5,CM,0.996182,YES
141,866,381,5,CM,0.991535,YES
208,1481,956,5,CM,0.99788,YES
214,1743,683,5,CM,0.991555,YES
217,1324,1279,5,CM,0.997412,YES
220,1382,614,5,CM,0.996545,YES
226,1224,1062,5,CM,0.99969,YES
275,1242,946,5,CM,0.99983,YES
277,1439,848,5,CM,0.99813,YES
278,1107,538,5,CM,0.996334,YES
280,716,1163,5,CM,0.995282,YES
284,1094,1506,5,CM,0.993982,YES
287,981,742,5,CM,0.998392,YES
305,996,470,5,CM,0.99462,YES
307,803,544,5,CM,0.993979,YES
309,1135,1539,5,CM,0.993312,YES
332,698,420,5,CM,0.989891,YES
345,999,1407,5,CM,0.99552,YES
356,1499,633,5,CM,0.995476,YES
358,1058,1235,5,CM,0.998293,YES
366,1529,807,5,CM,0.996732,YES
376,1228,559,5,CM,0.996631,YES
385,605,583,5,CM,0.991013,YES
389,605,509,5,CM,0.989782,YES
400,531,743,5,CM,0.991183,YES
417,1174,1145,5,CM,0.999304,YES
422,644,701,5,CM,0.993354,YES
432,953,722,5,CM,0.997996,YES
440,1197,1099,5,CM,0.999573,YES
456,544,794,5,CM,0.9919,YES
462,1129,676,5,CM,0.998328,YES
473,1268,957,5,CM,0.999733,YES
483,1036,448,5,CM,0.994403,YES
499,1266,1298,5,CM,0.997484,YES
511,1244,1190,5,CM,0.998789,YES
524,1452,660,5,CM,0.996415,YES
538,1201,832,5,CM,0.999603,YES
549,1150,637,5,CM,0.997867,YES
550,1103,1497,5,CM,0.994197,YES
561,1137,1141,5,CM,0.999331,YES
572,1091,758,5,CM,0.999061,YES
580,1721,907,5,CM,0.993558,YES
583,1585,692,5,CM,0.994858,YES
593,1486,1094,5,CM,0.997467,YES
594,953,1539,5,CM,0.992489,YES
616,691,1009,5,CM,0.995593,YES
630,756,1249,5,CM,0.995117,YES
636,896,404,5,CM,0.99239,YES
647,1682,1082,5,CM,0.994179,YES
648,797,828,5,CM,0.997029,YES
670,764,1015,5,CM,0.996835,YES
706,1012,1055,5,CM,0.999387,YES
712,994,867,5,CM,0.999268,YES
716,824,617,5,CM,0.995382,YES
720,1213,442,5,CM,0.994509,YES
729,1322,596,5,CM,0.996756,YES
734,1532,1052,5,CM,0.997005,YES
756,1430,1323,5,CM,0.995883,YES
779,1174,1505,5,CM,0.994077,YES
783,718,737,5,CM,0.995113,YES
790,1520,1069,5,CM,0.997116,YES
804,876,656,5,CM,0.996528,YES
807,1648,873,5,CM,0.995,YES
826,1396,1203,5,CM,0.997676,YES
827,1196,1075,5,CM,0.999694,YES
837,992,386,5,CM,0.9928,YES
846,1006,1556,5,CM,0.992467,YES
850,1185,602,5,CM,0.997372,YES
872,1375,772,5,CM,0.998308,YES
884,538,652,5,CM,0.990395,YES
886,1363,702,5,CM,0.997779,YES
890,1397,1096,5,CM,0.998469,YES
902,1195,906,5,CM,0.999888,YES
915,1549,979,5,CM,0.996901,YES
923,1013,1597,5,CM,0.991501,YES
934,1093,1406,5,CM,0.995955,YES
942,1017,1552,5,CM,0.992626,YES
943,1342,515,5,CM,0.995299,YES
949,750,1245,5,CM,0.995065,YES
977,1469,893,5,CM,0.997938,YES
979,840,1104,5,CM,0.997567,YES
990,481,670,5,CM,0.989135,YES
1011,686,592,5,CM,0.992805,YES
1021,801,1151,5,CM,0.996731,YES
1033,938,361,5,CM,0.991797,YES
1037,618,620,5,CM,0.99183,YES
1042,940,1222,5,CM,0.997686,YES
1046,1734,748,5,CM,0.992406,YES
1048,1040,1233,5,CM,0.998237,YES
1049,1105,1427,5,CM,0.995601,YES
1051,1481,627,5,CM,0.995636,YES
1057,1017,667,5,CM,0.997847,YES
1060,1041,765,5,CM,0.998935,YES
1066,1614,706,5,CM,0.994492,YES
1071,1075,498,5,CM,0.99554,YES
1078,1614,843,5,CM,0.99552,YES
1093,800,990,5,CM,0.997415,YES
1097,1166,1047,5,CM,0.999834,YES
1107,931,1193,5,CM,0.997891,YES
1112,1506,797,5,CM,0.996999,YES
1121,1157,962,5,CH,0.952541,YES
1126,1412,723,5,CM,0.997537,YES
1129,685,520,5,CM,0.991617,YES
1138,1285,869,5,CM,0.999479,YES
1163,671,853,5,CM,0.995018,YES
1172,1008,1322,5,CM,0.996944,YES
1174,1348,531,5,CM,0.995535,YES
1176,1296,1309,5,CM,0.997185,YES
1181,1088,1092,5,CM,0.999547,YES
1186,1400,1094,5,CM,0.998451,YES
1187,1222,489,5,CM,0.995421,YES
1198,1136,1174,5,CM,0.999072,YES
1220,920,1156,5,CM,0.998104,YES
1230,1296,789,5,CM,0.998995,YES
1238,798,1056,5,CM,0.997226,YES
1256,1248,981,5,CM,0.999807,YES
1260,859,516,5,CM,0.994226,YES
1270,1045,1386,5,CM,0.996134,YES
1300,1124,504,5,CM,0.995763,YES
1301,1380,1015,5,CM,0.998929,YES
1324,1581,1058,5,CM,0.9962,YES
1330,1201,976,5,CM,0.999937,YES
1332,1290,890,5,CM,0.999523,YES
1337,1172,1432,5,CM,0.995557,YES
1340,1625,747,5,CM,0.994675,YES
1355,802,1016,5,CM,0.997401,YES
1377,1425,687,5,CM,0.997031,YES
1379,994,687,5,CM,0.997936,YES
1385,1295,1433,5,CM,0.995162,YES
1388,1566,854,5,CM,0.996401,YES
1401,827,587,5,CM,0.994989,YES
1405,910,638,5,CM,0.99666,YES
1414,1106,1191,5,CM,0.998879,YES
1416,1147,1292,5,CM,0.9978,YES
1421,904,1225,5,CM,0.997316,YES
1424,1055,796,5,CM,0.999221,YES
1428,821,1220,5,CM,0.996391,YES
1443,1480,950,5,CM,0.997891,YES
1447,998,688,5,CM,0.997973,YES
1451,1148,1249,5,CM,0.998331,YES
1470,1309,791,5,CM,0.998933,YES
1487,451,769,5,CM,0.989266,YES
1493,837,985,5,CM,0.997921,YES
1497,1279,672,5,CM,0.998,YES
1502,1239,929,5,CM,0.999824,YES
1524,761,1090,5,CM,0.996516,YES
1538,1547,1263,5,CM,0.995126,YES
1545,823,1070,5,CM,0.997516,YES
1573,1043,985,5,CM,0.99971,YES
1602,1490,990,5,CM,0.997747,YES
1621,1275,887,5,CM,0.999589,YES
1639,920,1073,5,CM,0.99861,YES
1643,1257,1311,5,CM,0.997344,YES
1649,634,681,5,CM,0.99293,YES
1655,1123,720,5,CM,0.998786,YES
1684,1224,632,5,CM,0.997712,YES
1685,561,746,5,CM,0.991943,YES
1691,924,1442,5,CM,0.994286,YES
1696,1346,529,5,CM,0.995516,YES
1716,1283,867,5,CM,0.999482,YES
1720,1617,805,5,CM,0.995255,YES
1732,1063,671,5,CM,0.99811,YES
1736,1014,426,5,CM,0.993825,YES
1743,860,233,5,CM,0.987587,YES
1747,1173,546,5,CM,0.996514,YES
1760,1384,748,5,CM,0.998034,YES
1771,904,385,5,CM,0.992041,YES
1772,1585,660,5,CM,0.994492,YES
1776,629,592,5,CM,0.991666,YES
1803,1236,1413,5,CM,0.995787,YES
1810,784,680,5,CM,0.995607,YES
1814,688,749,5,CM,0.994673,YES
1838,1448,921,5,CM,0.998253,YES
1844,930,1093,5,CM,0.998606,YES
1868,1179,1202,5,CM,0.998818,YES
1880,560,674,5,CM,0.991193,YES
1881,1396,729,5,CM,0.997752,YES
1885,996,927,5,CM,0.999437,YES
1897,1314,1455,5,CM,0.994626,YES
1899,530,912,5,CM,0.992067,YES
1906,1572,1030,5,CM,0.996443,YES
1933,1251,976,5,CM,0.999799,YES
1960,1154,1007,5,CM,0.999939,YES
1962,771,691,5,CM,0.995531,YES
1997,1268,826,5,CM,0.999364,YES
17,-64,1402,6,CM,0.997768,YES
19,878,1704,6,CM,0.99122,YES
32,688,1713,6,CM,0.995074,YES
38,454,1262,6,CM,0.998498,YES
40,-81,1193,6,CM,0.996206,YES
47,194,1430,6,CM,0.999867,YES
51,199,832,6,CM,0.992083,YES
67,-205,1479,6,CM,0.995571,YES
77,4,1588,6,CM,0.998285,YES
78,462,1219,6,CM,0.998063,YES
84,694,1320,6,CM,0.995907,YES
89,180,1283,6,CM,0.999233,YES
91,515,1642,6,CM,0.998035,YES
98,708,1715,6,CM,0.994706,YES
99,224,818,6,CM,0.991782,YES
136,122,1593,6,CM,0.999207,YES
173,108,1276,6,CM,0.998838,YES
203,71,1143,6,CM,0.997263,YES
204,368,1495,6,CM,0.999735,YES
218,848,1780,6,CM,0.991072,YES
237,355,1347,6,CM,0.999572,YES
239,541,1368,6,CM,0.998287,YES
265,488,1797,6,CM,0.996664,YES
283,-187,1531,6,CM,0.995802,YES
316,-52,1649,6,CM,0.997246,YES
317,516,1385,6,CM,0.998606,YES
354,-30,1983,6,CM,0.992718,YES
370,771,1798,6,CM,0.992513,YES
387,-129,1223,6,CM,0.995796,YES
401,124,1623,6,CM,0.999037,YES
403,264,1457,6,CH,0.954269,YES
407,331,1247,6,CM,0.999008,YES
428,100,1694,6,CM,0.998319,YES
433,687,1225,6,CM,0.995325,YES
437,-37,946,6,CM,0.992946,YES
460,-185,1903,6,CM,0.99197,YES
465,452,1608,6,CM,0.998817,YES
474,-29,865,6,CM,0.991254,YES
